,ano,notaProva1,questoesFeitasProva1,quantidadeProva1,tituloProva1,notaProva2,questoesFeitasProva2,quantidadeProva2,tituloProva2,mediaProvas,situacao,qsub1,qsub2,qsub3,qsub4,qsub5,qsubp1,qsubp2,totalsub,igualACeml123,igualACeml45,qsemana1,qsemana2,qsemana3,qsemana4,qsemana5,qsemana6,qsemana7,qsemana8,submeteu1,submeteu2,submeteu3,submeteu4,submeteu5,submeteu6,submeteu7,submeteu8,madrugada,manha,tarde,noite,subListaLab23,subListaLab45,subListaLab67,subListaLab89,subListaLab1011,subListaExer23,subListaExer45,subListaExer67,subListaExer89,subListaExer1011,subDistintasLab23,subDistintasLab45,subDistintasLab67,subDistintasLab89,subDistintasLab1011,subDistintasExer23,subDistintasExer45,subDistintasExer67,subDistintasExer89,subDistintasExer1011,diferentesLabSemanas23,diferentesLabSemanas45,diferentesLabSemanas67,diferentesLabSemanas89,diferentesLabSemanas1011,diferentesExerSemanas23,diferentesExerSemanas45,diferentesExerSemanas67,diferentesExerSemanas89,diferentesExerSemanas1011
151,2018.2,87.5,4.0,4.0,Prova 1 - Turma 3B - 2018.2,66.5,4.0,4.0,Prova 2 - Turma 3B - 2018.2,77.0,1,13,8,17,10,7,38,17,55,32,16,0.0,2.0,14.0,5.0,1.0,2.0,8.0,5.0,0.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,18.0,18.0,0.0,4.0,0.0,3.0,0.0,2.0,11.0,3.0,10.0,5.0,0.0,1.0,0.0,2.0,0.0,1.0,4.0,2.0,3.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,10.0,3.0,9.0,4.0
152,2018.1,93.2,5.0,5.0,Prova 1 - Turmas 3A e 3B,0.0,0.0,0.0,0,46.6,0,6,16,9,3,1,31,4,35,29,4,0.0,0.0,0.0,4.0,12.0,24.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,11.0,0.0,19.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,25.0,0.0,0.0
153,2018.2,0.0,4.0,4.0,Prova 1 - Turma 3B - 2018.2,62.5,4.0,4.0,Prova 2 - Turma 3A - 2018.2,3125,0,5,8,4,6,16,17,22,39,15,16,0.0,0.0,4.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,5.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,5.0,3.0
154,2018.2,25.0,1.0,4.0,Prova 1 - Turma 3A - 2018.2,37.5,4.0,4.0,Prova 2 - Turma 3A - 2018.2,3125,0,14,8,5,7,7,27,14,41,26,12,0.0,9.0,1.0,3.0,0.0,0.0,2.0,17.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,2.0,9.0,17.0,0.0,0.0,0.0,2.0,0.0,9.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,4.0,0.0,10.0,0.0
155,2018.2,56.5,4.0,4.0,Prova 1 - Turma 3A - 2018.2,75.0,4.0,4.0,Prova 2 - Turma 3A - 2018.2,6575,1,6,11,6,3,9,23,12,35,22,12,0.0,0.0,6.0,10.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,8.0,1.0,12.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,1.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,1.0,6.0,3.0
156,2018.2,825,4.0,4.0,Prova 1 - Turma 3A - 2018.2,0.0,4.0,4.0,Prova 2 - Turma 3A - 2018.2,4125,0,8,9,6,9,5,23,14,37,20,14,0.0,8.0,2.0,4.0,0.0,1.0,0.0,14.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,5.0,17.0,0.0,0.0,1.0,1.0,3.0,0.0,7.0,5.0,0.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,7.0,4.0,0.0,7.0,0.0
157,2018.2,12.5,4.0,4.0,Prova 1 - Turma 3A - 2018.2,8125,4.0,4.0,Prova 2 - Turma 3B - 2018.2,46875,0,11,8,4,8,11,23,19,42,22,15,0.0,2.0,0.0,8.0,0.0,0.0,11.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,19.0,6.0,0.0,1.0,0.0,3.0,0.0,2.0,6.0,0.0,14.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,6.0,0.0,12.0,0.0
158,2018.2,25.0,2.0,4.0,Prova 1 - Turma 3A - 2018.2,50.0,3.0,4.0,Prova 2 - Turma 3A - 2018.2,37.5,0,6,4,5,3,3,15,6,21,13,6,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,7.0
159,2018.2,25.0,3.0,4.0,Prova 1 - Turma 3A - 2018.2,75.0,3.0,4.0,Prova 2 - Turma 3A - 2018.2,50.0,1,4,5,4,3,3,13,6,19,11,6,0.0,0.0,0.0,2.0,0.0,3.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,8.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0
160,2018.2,71.5,4.0,4.0,Prova 1 - Turma 3A - 2018.2,75.0,4.0,4.0,Prova 2 - Turma 3A - 2018.2,7325,1,6,7,5,2,10,18,12,30,17,12,0.0,4.0,1.0,4.0,0.0,5.0,0.0,6.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,7.0,0.0,5.0,8.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,2.0,5.0,0.0
161,2018.2,2575,4.0,4.0,Prova 1 - Turma 3A - 2018.2,75.0,3.0,4.0,Prova 2 - Turma 3A - 2018.2,50375,1,3,5,1,1,5,9,6,15,9,6,0.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0
162,2018.2,0.0,3.0,4.0,Prova 1 - Turma 3A - 2018.2,37.5,4.0,4.0,Prova 2 - Turma 3A - 2018.2,1875,0,7,5,6,11,9,18,20,38,18,20,0.0,3.0,0.0,9.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,8.0,11.0,0.0,0.0,3.0,0.0,1.0,3.0,9.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,1.0,3.0,9.0,0.0,3.0,4.0
163,2018.2,85.0,4.0,4.0,Prova 1 - Turma 3A - 2018.2,100.0,4.0,4.0,Prova 2 - Turma 3A - 2018.2,92.5,1,3,9,3,8,7,15,15,30,15,15,0.0,2.0,0.0,6.0,0.0,4.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,7.0,1.0,10.0,6.0,0.0,1.0,2.0,2.0,0.0,1.0,5.0,1.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,5.0,1.0,8.0,0.0
164,2018.2,5825,4.0,4.0,Prova 1 - Turma 3A - 2018.2,100.0,4.0,4.0,Prova 2 - Turma 3A - 2018.2,79125,1,8,13,9,8,14,30,22,52,29,22,0.0,9.0,16.0,0.0,0.0,4.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,22.0,13.0,0.0,0.0,3.0,0.0,2.0,8.0,13.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.0,3.0,0.0,2.0,8.0,13.0,1.0,6.0,5.0
165,2018.2,52.5,4.0,4.0,Prova 1 - Turma 3A - 2018.2,100.0,4.0,4.0,Prova 2 - Turma 3A - 2018.2,7625,1,14,11,9,10,3,34,13,47,30,12,0.0,5.0,0.0,4.0,6.0,3.0,8.0,12.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,12.0,21.0,1.0,1.0,2.0,1.0,0.0,4.0,3.0,6.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,6.0,17.0,0.0
166,2018.2,90.0,4.0,4.0,Prova 1 - Turma 3A - 2018.2,66.5,4.0,4.0,Prova 2 - Turma 3A - 2018.2,7825,1,6,7,4,3,5,17,8,25,17,8,0.0,0.0,3.0,4.0,0.0,3.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,8.0,0.0,10.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0
167,2018.2,52.5,3.0,4.0,Prova 1 - Turma 3A - 2018.2,75.0,3.0,4.0,Prova 2 - Turma 3A - 2018.2,6375,1,4,4,12,4,11,20,15,35,20,15,0.0,3.0,0.0,1.0,0.0,4.0,7.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,14.0,0.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,3.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,3.0,9.0,0.0
168,2018.2,85.0,4.0,4.0,Prova 1 - Turma 3A - 2018.2,100.0,4.0,4.0,Prova 2 - Turma 3A - 2018.2,92.5,1,9,8,8,5,7,25,12,37,23,12,0.0,8.0,1.0,3.0,0.0,14.0,5.0,2.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,4.0,21.0,7.0,0.0,0.0,3.0,0.0,0.0,7.0,3.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,3.0,7.0,6.0,0.0
169,2018.2,35.0,3.0,4.0,Prova 1 - Turma 3A - 2018.2,100.0,4.0,4.0,Prova 2 - Turma 3A - 2018.2,67.5,1,13,5,6,7,6,24,13,37,19,13,0.0,11.0,2.0,4.0,0.0,5.0,0.0,6.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,14.0,9.0,0.0,0.0,3.0,0.0,0.0,10.0,6.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,1.0,4.0,0.0
170,2018.2,77.5,4.0,4.0,Prova 1 - Turma 3A - 2018.2,87.5,4.0,4.0,Prova 2 - Turma 3A - 2018.2,82.5,1,9,10,7,7,11,26,18,44,26,18,0.0,8.0,10.0,4.0,0.0,10.0,0.0,4.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,2.0,6.0,0.0,24.0,6.0,0.0,0.0,5.0,0.0,0.0,6.0,12.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,12.0,3.0,2.0,0.0
171,2018.2,52.5,3.0,4.0,Prova 1 - Turma 3A - 2018.2,100.0,4.0,4.0,Prova 2 - Turma 3A - 2018.2,7625,1,11,8,11,8,20,30,28,58,30,27,0.0,2.0,5.0,11.0,0.0,6.0,3.0,3.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,7.0,1.0,15.0,7.0,0.0,0.0,1.0,2.0,2.0,2.0,16.0,5.0,4.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,15.0,5.0,4.0,3.0
172,2018.2,4575,4.0,4.0,Prova 1 - Turma 3A - 2018.2,87.5,4.0,4.0,Prova 2 - Turma 3A - 2018.2,66625,1,11,9,6,9,7,26,16,42,26,16,0.0,9.0,0.0,9.0,0.0,9.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,0.0,20.0,7.0,0.0,0.0,4.0,0.0,0.0,9.0,8.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,8.0,4.0,2.0,0.0
173,2018.2,85.0,4.0,4.0,Prova 1 - Turma 3A - 2018.2,100.0,4.0,4.0,Prova 2 - Turma 3A - 2018.2,92.5,1,11,11,10,5,6,32,11,43,32,11,0.0,9.0,0.0,8.0,0.0,8.0,12.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,22.0,20.0,0.0,0.0,4.0,0.0,0.0,8.0,8.0,2.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,8.0,8.0,2.0,11.0,1.0
174,2018.2,35.0,4.0,4.0,Prova 1 - Turma 3A - 2018.2,100.0,4.0,4.0,Prova 2 - Turma 3A - 2018.2,67.5,1,9,4,5,7,5,18,12,30,16,11,0.0,7.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,4.0,12.0,0.0,0.0,0.0,3.0,0.0,6.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,2.0,0.0,7.0,0.0
175,2018.2,85.0,4.0,4.0,Prova 1 - Turma 3A - 2018.2,100.0,4.0,4.0,Prova 2 - Turma 3A - 2018.2,92.5,1,13,7,4,13,8,24,21,45,21,21,0.0,11.0,10.0,6.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,6.0,20.0,5.0,1.0,0.0,1.0,0.0,4.0,9.0,10.0,1.0,3.0,8.0,1.0,0.0,1.0,0.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,7.0,10.0,1.0,3.0,8.0
176,2018.2,3575,3.0,4.0,Prova 1 - Turma 3A - 2018.2,87.5,4.0,4.0,Prova 2 - Turma 3A - 2018.2,61625,1,11,8,6,7,6,25,13,38,25,13,0.0,8.0,0.0,3.0,0.0,6.0,8.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,15.0,16.0,0.0,0.0,3.0,0.0,0.0,7.0,3.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,3.0,2.0,11.0,0.0
177,2018.2,52.5,4.0,4.0,Prova 1 - Turma 3A - 2018.2,75.0,4.0,4.0,Prova 2 - Turma 3A - 2018.2,6375,1,7,6,5,2,7,18,9,27,16,9,0.0,5.0,0.0,7.0,0.0,7.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,0.0,11.0,7.0,0.0,0.0,3.0,0.0,0.0,5.0,6.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,6.0,2.0,3.0,0.0
178,2018.2,90.0,4.0,4.0,Prova 1 - Turma 3A - 2018.2,100.0,4.0,4.0,Prova 2 - Turma 3A - 2018.2,95.0,1,19,7,5,16,14,31,30,61,21,29,0.0,4.0,12.0,5.0,0.0,2.0,0.0,13.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,17.0,19.0,2.0,3.0,2.0,1.0,0.0,2.0,13.0,0.0,9.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,11.0,0.0,9.0,0.0
179,2018.2,7325,4.0,4.0,Prova 1 - Turma 3A - 2018.2,100.0,4.0,4.0,Prova 2 - Turma 3A - 2018.2,86625,1,16,10,9,12,9,35,21,56,29,21,0.0,26.0,1.0,0.0,0.0,8.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,8.0,22.0,11.0,0.0,0.0,4.0,0.0,0.0,24.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,21.0,1.0,3.0,5.0,0.0
180,2018.2,22.5,2.0,4.0,Prova 1 - Turma 3A - 2018.2,75.0,4.0,4.0,Prova 2 - Turma 3A - 2018.2,4875,0,9,8,6,14,7,23,21,44,23,21,0.0,4.0,3.0,8.0,0.0,0.0,3.0,9.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,15.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,4.0,10.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,10.0,0.0,8.0,1.0
181,2018.2,9375,4.0,4.0,Prova 1 - Turma 3B - 2018.2,100.0,4.0,4.0,Prova 2 - Turma 3B - 2018.2,96875,1,13,14,18,11,14,45,25,70,42,25,0.0,0.0,24.0,0.0,10.0,10.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,32.0,18.0,0.0,0.0,4.0,1.0,0.0,0.0,22.0,14.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,22.0,14.0,3.0,0.0
182,2018.2,100.0,4.0,4.0,Prova 1 - Turma 3B - 2018.2,100.0,4.0,4.0,Prova 2 - Turma 3B - 2018.2,100.0,1,9,11,19,5,7,39,12,51,38,12,0.0,8.0,1.0,7.0,5.0,0.0,28.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,44.0,2.0,0.0,0.0,0.0,10.0,0.0,8.0,7.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,7.0,5.0,4.0,0.0
183,2018.2,0.0,4.0,4.0,Prova 1 - Turma 3B - 2018.2,5825,4.0,4.0,Prova 2 - Turma 3B - 2018.2,29125,0,9,8,39,5,12,56,17,73,4,12,0.0,3.0,17.0,0.0,3.0,37.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,39.0,8.0,5.0,10.0,0.0,4.0,14.0,2.0,0.0,3.0,10.0,26.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,9.0,7.0,0.0,0.0
184,2018.2,14.5,2.0,4.0,Prova 1 - Turma 3B - 2018.2,100.0,2.0,2.0,Prova de Laboratório 2 : Turma 2A : 2019.1,5725,1,12,7,1,4,1,20,5,25,19,4,0.0,2.0,10.0,2.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,6.0,0.0,10.0,7.0,0.0,3.0,1.0,0.0,0.0,2.0,8.0,7.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,8.0,7.0,0.0,2.0
185,2019.1,100.0,3.0,3.0,Prova de Laboratório 1 : Turma 2A : 2019.1,100.0,2.0,2.0,Prova de Laboratório 2 : Turma 2A : 2019.1,100.0,1,12,7,1,4,1,20,5,25,19,4,0.0,2.0,10.0,2.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,6.0,0.0,10.0,7.0,0.0,3.0,1.0,0.0,0.0,2.0,8.0,7.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,8.0,7.0,0.0,2.0
186,2018.2,3125,2.0,4.0,Prova 1 - Turma 3B - 2018.2,3325,4.0,4.0,Prova 2 - Turma 3B - 2018.2,3225,0,9,13,4,8,14,26,22,48,26,22,0.0,0.0,9.0,4.0,5.0,6.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,9.0,17.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,9.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,8.0,3.0,0.0
187,2018.2,25.0,2.0,4.0,Prova 1 - Turma 3B - 2018.2,5825,3.0,4.0,Prova 2 - Turma 3B - 2018.2,41625,0,9,9,14,9,11,32,20,52,24,20,0.0,0.0,15.0,4.0,0.0,0.0,2.0,16.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,5.0,12.0,18.0,0.0,1.0,0.0,4.0,1.0,0.0,16.0,0.0,8.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,13.0,0.0,7.0,3.0
188,2018.2,0.0,4.0,4.0,Prova 1 - Turma 3B - 2018.2,0.0,4.0,4.0,Prova 2 - Turma 3B - 2018.2,0.0,0,8,8,2,4,4,18,8,26,15,8,0.0,5.0,3.0,0.0,8.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,7.0,0.0,0.0
189,2018.2,9375,4.0,4.0,Prova 1 - Turma 3B - 2018.2,100.0,4.0,4.0,Prova 2 - Turma 3B - 2018.2,96875,1,8,14,12,11,8,34,19,53,32,19,0.0,7.0,18.0,0.0,1.0,0.0,9.0,3.0,0.0,2.0,4.0,0.0,1.0,0.0,2.0,3.0,5.0,0.0,13.0,20.0,0.0,0.0,0.0,1.0,1.0,6.0,15.0,1.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,15.0,1.0,9.0,1.0
190,2018.2,37.5,2.0,4.0,Prova 1 - Turma 3B - 2018.2,4575,3.0,4.0,Prova 2 - Turma 3B - 2018.2,41625,0,8,8,5,5,1,21,6,27,19,6,0.0,6.0,3.0,4.0,2.0,3.0,5.0,1.0,0.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,0.0,16.0,6.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,5.0,5.0,0.0
191,2018.2,0.0,4.0,4.0,Prova 1 - Turma 3B - 2018.2,0.0,4.0,4.0,Prova 2 - Turma 3B - 2018.2,0.0,0,28,42,31,9,11,101,20,121,69,11,0.0,0.0,10.0,23.0,10.0,11.0,27.0,10.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,5.0,9.0,31.0,37.0,14.0,0.0,13.0,7.0,9.0,3.0,0.0,19.0,13.0,24.0,13.0,0.0,2.0,3.0,3.0,3.0,0.0,3.0,5.0,9.0,4.0,0.0,8.0,6.0,7.0,3.0,0.0,13.0,10.0,18.0,13.0
192,2018.2,0.0,4.0,4.0,Prova 1 - Turma 3B - 2018.2,50.0,2.0,2.0,Prova de Laboratório 2 : Turma 2B : 2019.1,25.0,0,28,42,31,9,11,101,20,121,69,11,0.0,0.0,10.0,23.0,10.0,11.0,27.0,10.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,5.0,9.0,31.0,37.0,14.0,0.0,13.0,7.0,9.0,3.0,0.0,19.0,13.0,24.0,13.0,0.0,2.0,3.0,3.0,3.0,0.0,3.0,5.0,9.0,4.0,0.0,8.0,6.0,7.0,3.0,0.0,13.0,10.0,18.0,13.0
193,2019.1,0.0,3.0,3.0,Prova de Laboratório 1 : Turma 2B : 2019.1,0.0,4.0,4.0,Prova 2 - Turma 3B - 2018.2,0.0,0,28,42,31,9,11,101,20,121,69,11,0.0,0.0,10.0,23.0,10.0,11.0,27.0,10.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,5.0,9.0,31.0,37.0,14.0,0.0,13.0,7.0,9.0,3.0,0.0,19.0,13.0,24.0,13.0,0.0,2.0,3.0,3.0,3.0,0.0,3.0,5.0,9.0,4.0,0.0,8.0,6.0,7.0,3.0,0.0,13.0,10.0,18.0,13.0
194,2019.1,0.0,3.0,3.0,Prova de Laboratório 1 : Turma 2B : 2019.1,50.0,2.0,2.0,Prova de Laboratório 2 : Turma 2B : 2019.1,25.0,0,28,42,31,9,11,101,20,121,69,11,0.0,0.0,10.0,23.0,10.0,11.0,27.0,10.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,5.0,9.0,31.0,37.0,14.0,0.0,13.0,7.0,9.0,3.0,0.0,19.0,13.0,24.0,13.0,0.0,2.0,3.0,3.0,3.0,0.0,3.0,5.0,9.0,4.0,0.0,8.0,6.0,7.0,3.0,0.0,13.0,10.0,18.0,13.0
195,2018.2,100.0,4.0,4.0,Prova 1 - Turma 3B - 2018.2,100.0,4.0,4.0,Prova 2 - Turma 3B - 2018.2,100.0,1,12,14,9,11,16,35,27,62,33,27,0.0,0.0,9.0,0.0,0.0,0.0,6.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,19.0,18.0,0.0,1.0,0.0,5.0,0.0,0.0,7.0,0.0,27.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.0,0.0,26.0,0.0
